[2025-05-27T13:30:58.248+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-27T13:30:58.267+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:25:00+00:00 [queued]>
[2025-05-27T13:30:58.277+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:25:00+00:00 [queued]>
[2025-05-27T13:30:58.279+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 2
[2025-05-27T13:30:58.298+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-27 13:25:00+00:00
[2025-05-27T13:30:58.308+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=171) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-27T13:30:58.307+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'scheduled__2025-05-27T13:25:00+00:00', '--job-id', '69', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmp_6d8o9d0']
[2025-05-27T13:30:58.309+0000] {standard_task_runner.py:72} INFO - Started process 174 to run task
[2025-05-27T13:30:58.310+0000] {standard_task_runner.py:105} INFO - Job 69: Subtask start_log_producer
[2025-05-27T13:30:58.332+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:30:58.375+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:25:00+00:00 [running]> on host be9b2adc373c
[2025-05-27T13:30:58.377+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:470 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:30:58.500+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-27T13:25:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-05-27T13:25:00+00:00'
[2025-05-27T13:30:58.501+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-27T13:30:58.552+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-27T13:30:58.553+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python /opt/***/scripts/log_producer.py']
[2025-05-27T13:41:43.008+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:12', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.009+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:14', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.009+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:16', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.010+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:18', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.010+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:20', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.011+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:22', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:41:43.011+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:24', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.011+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:26', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.012+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:28', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.012+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:30', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:41:43.013+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:32', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:41:43.013+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:34', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.014+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:36', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:41:43.014+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:38', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:43.014+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:40', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.015+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:42', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.015+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:44', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.017+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:46', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:43.018+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:48', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:43.018+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:50', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:43.019+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:52', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:41:43.019+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:54', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.020+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:56', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.020+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:40:58', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.020+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:00', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.021+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:02', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:43.021+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:04', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.022+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:06', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.023+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:08', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.024+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:10', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.024+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:12', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T13:41:43.025+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:14', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:41:43.025+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:16', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.026+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:18', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T13:41:43.027+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:20', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.027+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:22', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.028+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:24', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T13:41:43.028+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:26', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:41:43.029+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:28', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.029+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:30', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.030+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:32', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:41:43.030+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:34', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T13:41:43.030+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:36', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T13:41:43.031+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:38', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T13:41:43.032+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 13:41:40', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T13:42:18.338+0000] {local_task_job_runner.py:127} ERROR - Received SIGTERM. Terminating subprocesses
[2025-05-27T13:42:18.622+0000] {process_utils.py:132} INFO - Sending 15 to group 174. PIDs of all processes in the group: [176, 174]
[2025-05-27T13:42:18.712+0000] {process_utils.py:87} INFO - Sending the signal 15 to group 174
[2025-05-27T13:42:18.886+0000] {taskinstance.py:3092} ERROR - Received SIGTERM. Terminating subprocesses.
[2025-05-27T13:42:18.979+0000] {subprocess.py:104} INFO - Sending SIGTERM signal to process group
[2025-05-27T13:42:19.435+0000] {taskinstance.py:3310} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 767, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 733, in _execute_callable
    return ExecutionCallableRunner(
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/baseoperator.py", line 406, in wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/operators/bash.py", line 240, in execute
    result = self.subprocess_hook.run_command(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/hooks/subprocess.py", line 91, in run_command
    for raw_line in iter(self.sub_process.stdout.readline, b""):
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3094, in signal_handler
    raise AirflowTaskTerminated("Task received SIGTERM signal")
airflow.exceptions.AirflowTaskTerminated: Task received SIGTERM signal
[2025-05-27T13:42:19.638+0000] {taskinstance.py:1225} INFO - Marking task as UP_FOR_RETRY. dag_id=log_monitoring_dag, task_id=start_log_producer, run_id=scheduled__2025-05-27T13:25:00+00:00, execution_date=20250527T132500, start_date=20250527T133058, end_date=20250527T134219
[2025-05-27T13:42:19.920+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2025-05-27T13:42:20.004+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=176, status='terminated', started='13:30:57') (176) terminated with exit code None
[2025-05-27T13:42:20.008+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=174, status='terminated', exitcode=2, started='13:30:57') (174) terminated with exit code 2
[2025-05-27T13:42:20.013+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 143
[2025-05-27T13:42:20.280+0000] {taskinstance.py:3900} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-05-27T13:42:22.658+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
