[2025-05-27T13:51:16.488+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-05-27T13:51:16.558+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:45:00+00:00 [queued]>
[2025-05-27T13:51:16.596+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:45:00+00:00 [queued]>
[2025-05-27T13:51:16.597+0000] {taskinstance.py:2865} INFO - Starting attempt 2 of 2
[2025-05-27T13:51:16.657+0000] {taskinstance.py:2888} INFO - Executing <Task(BashOperator): start_log_producer> on 2025-05-27 13:45:00+00:00
[2025-05-27T13:51:16.673+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'log_monitoring_dag', 'start_log_producer', 'scheduled__2025-05-27T13:45:00+00:00', '--job-id', '82', '--raw', '--subdir', 'DAGS_FOLDER/log_monitoring_dag.py', '--cfg-path', '/tmp/tmp00y8x3r3']
[2025-05-27T13:51:16.698+0000] {standard_task_runner.py:105} INFO - Job 82: Subtask start_log_producer
[2025-05-27T13:51:16.708+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=197) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-05-27T13:51:16.710+0000] {standard_task_runner.py:72} INFO - Started process 198 to run task
[2025-05-27T13:51:16.796+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:51:16.879+0000] {task_command.py:467} INFO - Running <TaskInstance: log_monitoring_dag.start_log_producer scheduled__2025-05-27T13:45:00+00:00 [running]> on host 1d31c4e9dbe9
[2025-05-27T13:51:16.882+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:470 DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
[2025-05-27T13:51:17.176+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='log_monitoring_dag' AIRFLOW_CTX_TASK_ID='start_log_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-05-27T13:45:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-05-27T13:45:00+00:00'
[2025-05-27T13:51:17.177+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-05-27T13:51:17.252+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-05-27T13:51:17.255+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'cd /opt/***/app && python log_producer.py']
[2025-05-27T14:02:05.553+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:31', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.554+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:33', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.554+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:35', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.555+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:37', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.556+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:39', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.557+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:41', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.557+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:43', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:02:05.558+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:45', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:02:05.558+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:47', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.559+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:49', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.559+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:51', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:02:05.560+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:53', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.560+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:55', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.561+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:57', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.561+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:00:59', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.562+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:01', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.562+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:03', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.563+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:05', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.563+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:07', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.564+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:09', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.564+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:11', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.566+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:13', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:02:05.566+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:15', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.567+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:17', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:02:05.568+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:19', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.569+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:21', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.570+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:23', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.570+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:25', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.570+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:27', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.571+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:29', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.571+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:31', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.572+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:33', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.572+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:35', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.572+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:37', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.573+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:39', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.573+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:41', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.574+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:43', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.574+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:45', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:02:05.574+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:47', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:02:05.575+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:49', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:02:05.575+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:51', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.575+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:53', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:02:05.576+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:55', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:02:05.576+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:57', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.577+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:01:59', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.577+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:01', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:02:05.578+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:03', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.543+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:05', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.555+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:07', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.556+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:09', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.557+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:11', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.557+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:13', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.558+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:15', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.558+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:17', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:04:49.559+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:19', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.560+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:21', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.560+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:23', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.561+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:25', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.561+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:27', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.562+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:29', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.562+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:31', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.563+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:33', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.563+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:35', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.564+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:37', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:04:49.564+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:39', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.565+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:41', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.565+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:43', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.566+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:45', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.566+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:47', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.566+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:49', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.567+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:51', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:04:49.568+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:53', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.568+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:55', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.569+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:57', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.569+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:02:59', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.570+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:01', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.570+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:03', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:04:49.571+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:05', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.572+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:07', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.572+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:09', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.572+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:11', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.573+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:13', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.575+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:15', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.575+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:17', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.576+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:19', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.576+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:21', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.576+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:23', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.577+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:25', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.577+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:27', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.577+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:29', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.578+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:31', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.579+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:33', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.579+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:35', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.580+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:37', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.580+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:39', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.581+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:41', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.581+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:43', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.581+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:45', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.582+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:47', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.583+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:49', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.583+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:51', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.584+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:53', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.585+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:55', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:04:49.585+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:57', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.586+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:03:59', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:04:49.587+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:01', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.587+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:03', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.587+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:05', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:04:49.588+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:07', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.588+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:09', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.589+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:11', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.589+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:13', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.589+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:15', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.590+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:17', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.590+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:19', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.590+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:21', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.591+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:23', 'level': 'WARNING', 'message': 'Slow response time'}
[2025-05-27T14:04:49.591+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:25', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.591+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:27', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.592+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:29', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.592+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:31', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T14:04:49.593+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:33', 'level': 'ERROR', 'message': 'Database connection failed'}
[2025-05-27T14:04:49.593+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:35', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.593+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:37', 'level': 'WARNING', 'message': 'High memory usage'}
[2025-05-27T14:04:49.594+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:39', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.594+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:41', 'level': 'INFO', 'message': 'Page loaded'}
[2025-05-27T14:04:49.594+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:43', 'level': 'ERROR', 'message': 'Payment gateway timeout'}
[2025-05-27T14:04:49.594+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:45', 'level': 'INFO', 'message': 'User logged in'}
[2025-05-27T14:04:49.595+0000] {subprocess.py:93} INFO - Sending log: {'timestamp': '2025-05-27 14:04:47', 'level': 'INFO', 'message': 'Search executed'}
[2025-05-27T17:05:42.398+0000] {job.py:229} INFO - Heartbeat recovered after 10807.59 seconds
[2025-05-28T05:39:50.702+0000] {job.py:229} INFO - Heartbeat recovered after 45248.36 seconds
[2025-05-28T05:39:51.863+0000] {local_task_job_runner.py:228} ERROR - Heartbeat time limit exceeded!
[2025-05-28T05:39:52.147+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
[2025-05-28T05:39:54.477+0000] {process_utils.py:132} INFO - Sending 15 to group 198. PIDs of all processes in the group: [200, 198]
[2025-05-28T05:39:54.655+0000] {process_utils.py:87} INFO - Sending the signal 15 to group 198
[2025-05-28T05:39:55.128+0000] {taskinstance.py:3092} ERROR - Received SIGTERM. Terminating subprocesses.
[2025-05-28T05:39:55.628+0000] {subprocess.py:104} INFO - Sending SIGTERM signal to process group
[2025-05-28T05:39:59.031+0000] {taskinstance.py:3310} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 767, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 733, in _execute_callable
    return ExecutionCallableRunner(
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/baseoperator.py", line 406, in wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/operators/bash.py", line 240, in execute
    result = self.subprocess_hook.run_command(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/hooks/subprocess.py", line 91, in run_command
    for raw_line in iter(self.sub_process.stdout.readline, b""):
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3094, in signal_handler
    raise AirflowTaskTerminated("Task received SIGTERM signal")
airflow.exceptions.AirflowTaskTerminated: Task received SIGTERM signal
[2025-05-28T05:39:59.510+0000] {taskinstance.py:1225} INFO - Marking task as FAILED. dag_id=log_monitoring_dag, task_id=start_log_producer, run_id=scheduled__2025-05-27T13:45:00+00:00, execution_date=20250527T134500, start_date=20250527T135116, end_date=20250528T053959
[2025-05-28T05:40:05.269+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2025-05-28T05:40:07.141+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=198, status='terminated', exitcode=2, started='13:51:16') (198) terminated with exit code 2
[2025-05-28T05:40:07.152+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=200, status='terminated', started='13:51:16') (200) terminated with exit code None
